iter	Passed	Remaining
786	7160	61361
787	7165	61319
788	7170	61274
789	7184	61306
790	7195	61313
791	7208	61338
792	7221	61357
793	7227	61322
794	7233	61286
795	7238	61247
796	7245	61217
797	7251	61184
798	7257	61146
799	7263	61114
800	7272	61103
801	7294	61199
802	7310	61249
803	7324	61281
804	7337	61304
805	7343	61269
806	7351	61255
807	7356	61214
808	7362	61177
809	7370	61158
810	7383	61179
811	7395	61197
812	7412	61250
813	7424	61269
814	7431	61241
815	7437	61202
816	7443	61167
817	7449	61132
818	7454	61094
819	7460	61059
820	7475	61098
821	7487	61114
822	7494	61084
823	7499	61044
824	7506	61018
825	7512	60983
826	7530	61047
827	7544	61075
828	7556	61089
829	7572	61137
830	7582	61131
831	7587	61091
832	7593	61055
833	7602	61048
834	7608	61016
835	7613	60974
836	7619	60934
837	7625	60900
838	7631	60868
839	7636	60831
840	7641	60789
841	7655	60819
842	7664	60803
843	7671	60784
844	7679	60760
845	7686	60734
846	7691	60696
847	7696	60656
848	7702	60618
849	7707	60579
850	7712	60541
851	7718	60507
852	7726	60490
853	7732	60456
854	7740	60435
855	7745	60399
856	7755	60398
857	7765	60393
858	7771	60365
859	7777	60332
860	7783	60295
861	7788	60259
862	7793	60214
863	7799	60187
864	7817	60247
865	7829	60260
866	7836	60233
867	7853	60285
868	7866	60310
869	7873	60283
870	7879	60249
871	7885	60217
872	7891	60186
873	7901	60183
874	7907	60149
875	7916	60142
876	7926	60137
877	7932	60106
878	7938	60073
879	7944	60040
880	7949	60002
881	7955	59971
882	7961	59941
883	7972	59944
884	7987	59979
885	8000	60002
886	8017	60053
887	8023	60020
888	8031	60006
889	8036	59966
890	8043	59945
891	8053	59937
892	8058	59904
893	8064	59870
894	8070	59842
895	8076	59811
896	8090	59835
897	8104	59865
898	8115	59870
899	8127	59878
900	8137	59879
901	8144	59857
902	8150	59827
903	8156	59793
904	8163	59766
905	8169	59736
906	8178	59728
907	8191	59749
908	8205	59776
909	8217	59791
910	8223	59756
911	8228	59721
912	8235	59699
913	8241	59664
914	8247	59632
915	8253	59603
916	8258	59568
917	8271	59588
918	8287	59626
919	8299	59640
920	8314	59669
921	8328	59698
922	8340	59712
923	8354	59739
924	8368	59763
925	8381	59784
926	8392	59788
927	8397	59753
928	8403	59720
929	8409	59692
930	8415	59658
931	8423	59641
932	8428	59605
933	8435	59578
934	8460	59683
935	8470	59684
936	8477	59657
937	8484	59635
938	8490	59601
939	8496	59572
940	8502	59542
941	8509	59518
942	8515	59490
943	8521	59464
944	8527	59432
945	8533	59402
946	8540	59379
947	8548	59360
948	8563	59393
949	8573	59394
950	8590	59437
951	8597	59412
952	8603	59381
953	8608	59349
954	8625	59392
955	8640	59425
956	8649	59416
957	8655	59384
958	8660	59353
959	8667	59324
960	8672	59291
961	8678	59258
962	8684	59228
963	8689	59198
964	8695	59166
965	8702	59141
966	8708	59113
967	8714	59080
968	8721	59062
969	8734	59080
970	8743	59071
971	8748	59037
972	8754	59004
973	8759	58971
974	8765	58941
975	8771	58910
976	8778	58889
977	8784	58862
978	8790	58833
979	8797	58805
980	8813	58847
981	8824	58847
982	8829	58814
983	8836	58789
984	8841	58756
985	8847	58726
986	8853	58699
987	8858	58666
