iter	Passed	Remaining
423	2129	35695
424	2134	35689
425	2140	35695
426	2145	35692
427	2150	35682
428	2154	35670
429	2159	35666
430	2164	35663
431	2170	35665
432	2176	35672
433	2180	35663
434	2185	35650
435	2190	35641
436	2195	35644
437	2200	35629
438	2205	35628
439	2210	35629
440	2215	35620
441	2223	35665
442	2231	35699
443	2236	35695
444	2241	35691
445	2246	35684
446	2251	35675
447	2256	35673
448	2261	35667
449	2266	35666
450	2272	35667
451	2276	35653
452	2281	35652
453	2286	35637
454	2291	35632
455	2296	35635
456	2302	35645
457	2307	35640
458	2312	35633
459	2317	35631
460	2323	35639
461	2329	35640
462	2334	35630
463	2338	35619
464	2343	35610
465	2348	35604
466	2353	35601
467	2358	35593
468	2364	35602
469	2368	35589
470	2373	35583
471	2378	35574
472	2383	35564
473	2389	35571
474	2394	35567
475	2398	35545
476	2402	35534
477	2408	35534
478	2414	35546
479	2419	35545
480	2424	35541
481	2429	35529
482	2434	35520
483	2438	35511
484	2443	35497
485	2450	35520
486	2455	35511
487	2460	35505
488	2464	35496
489	2469	35483
490	2474	35485
491	2479	35475
492	2484	35467
493	2489	35460
494	2494	35452
495	2501	35479
496	2506	35479
497	2513	35492
498	2517	35473
499	2521	35456
500	2526	35450
501	2531	35446
502	2537	35455
503	2542	35446
504	2549	35467
505	2554	35470
506	2559	35460
507	2565	35460
508	2570	35458
509	2574	35445
510	2580	35450
511	2587	35473
512	2592	35465
513	2605	35566
514	2610	35562
515	2615	35555
516	2621	35569
517	2626	35565
518	2632	35566
519	2636	35549
520	2641	35539
521	2645	35525
522	2651	35528
523	2657	35534
524	2661	35518
525	2666	35508
526	2670	35491
527	2676	35496
528	2681	35487
529	2689	35524
530	2695	35531
531	2699	35519
532	2704	35513
533	2709	35498
534	2714	35497
535	2719	35487
536	2723	35465
537	2728	35462
538	2732	35451
539	2738	35447
540	2742	35436
541	2747	35425
542	2755	35461
543	2761	35470
544	2766	35455
545	2770	35444
546	2775	35436
547	2780	35431
548	2785	35426
549	2790	35416
550	2796	35427
551	2801	35414
552	2805	35405
553	2810	35390
554	2814	35377
555	2818	35358
556	2823	35353
557	2829	35354
558	2834	35350
559	2838	35338
560	2843	35327
561	2849	35328
562	2853	35321
563	2858	35309
564	2866	35347
565	2874	35371
566	2880	35375
567	2884	35359
568	2889	35351
569	2894	35342
570	2899	35339
571	2904	35342
572	2909	35334
573	2915	35336
574	2921	35342
575	2927	35351
576	2932	35348
577	2938	35343
578	2948	35404
579	2954	35407
580	2961	35431
581	2967	35432
582	2972	35425
583	2978	35425
584	2982	35418
585	2988	35415
586	2993	35408
587	2998	35400
588	3003	35395
589	3009	35399
590	3016	35420
591	3022	35424
592	3027	35416
593	3032	35417
594	3037	35405
595	3044	35422
596	3048	35412
597	3054	35413
598	3060	35414
599	3064	35405
600	3069	35396
601	3074	35386
602	3080	35387
603	3085	35382
604	3090	35376
605	3095	35370
606	3100	35365
607	3105	35360
608	3110	35350
609	3115	35352
610	3120	35347
611	3126	35346
612	3131	35341
613	3137	35343
614	3141	35330
615	3145	35315
616	3151	35309
617	3156	35304
618	3160	35290
619	3165	35285
620	3170	35274
621	3175	35277
622	3181	35273
623	3186	35271
624	3191	35268
625	3196	35258
626	3200	35246
627	3211	35296
628	3217	35301
629	3221	35290
630	3228	35299
631	3232	35289
632	3237	35284
633	3242	35274
634	3246	35259
635	3251	35247
636	3258	35263
637	3263	35258
638	3267	35243
639	3272	35238
640	3277	35226
641	3281	35217
642	3286	35205
643	3290	35192
644	3296	35188
645	3300	35173
646	3305	35165
647	3309	35149
648	3315	35157
649	3319	35144
650	3324	35130
651	3329	35130
652	3335	35130
653	3339	35120
654	3344	35112
655	3350	35113
656	3356	35114
657	3361	35114
658	3367	35118
659	3376	35153
660	3382	35156
661	3388	35156
662	3393	35149
663	3398	35143
664	3403	35137
665	3409	35140
666	3415	35146
667	3420	35139
668	3425	35136
669	3430	35133
670	3436	35137
671	3442	35139
672	3447	35129
673	3451	35116
674	3458	35124
675	3463	35122
676	3468	35118
677	3474	35118
678	3479	35115
679	3484	35106
680	3490	35105
681	3494	35096
682	3499	35088
683	3504	35081
684	3509	35073
685	3514	35066
686	3519	35057
687	3523	35049
688	3529	35047
689	3533	35034
690	3538	35030
691	3543	35023
692	3548	35017
693	3554	35014
694	3559	35007
695	3564	35000
696	3569	34996
697	3575	34999
698	3580	34997
699	3584	34984
700	3589	34976
701	3594	34970
702	3608	35044
703	3612	35036
704	3618	35036
705	3625	35050
706	3631	35047
707	3636	35047
708	3641	35035
709	3646	35031
710	3650	35020
711	3655	35011
712	3660	35006
713	3665	34993
714	3670	34987
715	3675	34980
716	3679	34970
717	3684	34959
718	3689	34953
719	3693	34936
720	3697	34928
721	3702	34920
722	3707	34907
723	3714	34920
724	3719	34915
725	3724	34909
726	3728	34899
727	3741	34962
728	3745	34952
729	3752	34964
730	3757	34956
731	3761	34939
732	3767	34939
733	3773	34940
734	3777	34930
735	3782	34920
736	3787	34911
737	3791	34901
738	3796	34894
739	3805	34923
740	3810	34919
741	3815	34908
742	3820	34906
743	3826	34906
744	3831	34896
745	3835	34884
746	3843	34902
747	3848	34901
748	3853	34892
749	3858	34885
750	3863	34877
751	3868	34873
752	3873	34870
753	3879	34864
754	3883	34858
755	3889	34854
756	3895	34857
757	3900	34851
758	3905	34844
759	3912	34859
760	3917	34854
761	3923	34849
762	3927	34841
763	3934	34853
764	3939	34846
765	3944	34839
766	3949	34833
767	3955	34828
768	3960	34829
769	3965	34819
770	3969	34804
771	3974	34793
772	3978	34786
773	3984	34780
774	3989	34774
775	3993	34767
776	3998	34757
777	4004	34756
778	4009	34754
779	4014	34747
780	4022	34765
781	4028	34764
782	4034	34770
783	4040	34768
784	4045	34764
785	4052	34777
786	4060	34793
787	4065	34789
788	4072	34801
789	4077	34795
790	4082	34787
791	4087	34782
792	4092	34774
793	4097	34769
794	4102	34758
795	4108	34762
796	4113	34753
797	4118	34745
798	4123	34739
799	4127	34731
800	4133	34725
801	4138	34720
802	4148	34755
803	4152	34746
804	4157	34738
805	4163	34737
806	4168	34730
807	4174	34733
808	4179	34731
809	4185	34729
810	4190	34721
811	4194	34708
812	4201	34720
813	4207	34719
814	4213	34723
815	4218	34717
816	4224	34712
817	4228	34704
818	4234	34702
819	4239	34694
820	4244	34691
821	4250	34693
822	4255	34685
823	4261	34684
824	4266	34676
825	4270	34668
826	4275	34659
827	4281	34662
828	4286	34651
829	4290	34642
830	4294	34625
831	4301	34635
832	4306	34631
833	4311	34622
834	4316	34617
835	4322	34614
836	4326	34605
837	4331	34598
838	4337	34596
839	4342	34590
840	4347	34586
841	4354	34595
842	4359	34583
843	4363	34575
844	4369	34574
845	4374	34563
846	4378	34555
847	4383	34545
848	4388	34535
849	4392	34526
850	4402	34556
851	4407	34549
852	4413	34556
853	4419	34553
854	4424	34545
855	4428	34532
856	4432	34520
857	4437	34511
858	4442	34504
859	4446	34494
860	4450	34480
861	4454	34466
862	4459	34459
863	4467	34469
864	4472	34463
865	4477	34459
866	4481	34448
867	4486	34442
868	4491	34429
869	4495	34417
870	4501	34418
871	4505	34404
872	4510	34400
873	4516	34398
874	4521	34393
875	4527	34393
876	4532	34386
877	4537	34385
878	4542	34375
879	4547	34371
880	4554	34379
881	4560	34378
882	4564	34369
883	4571	34377
884	4576	34370
885	4581	34363
886	4586	34352
887	4590	34343
888	4595	34334
889	4601	34332
890	4605	34321
891	4610	34317
892	4615	34311
893	4620	34300
894	4624	34286
895	4629	34279
896	4634	34276
897	4642	34290
898	4648	34294
899	4653	34289
900	4658	34282
901	4664	34277
902	4670	34279
903	4675	34273
904	4680	34267
905	4685	34259
906	4689	34246
907	4693	34236
908	4698	34228
909	4703	34222
910	4708	34218
911	4713	34212
912	4718	34204
913	4728	34229
914	4732	34216
915	4735	34200
916	4741	34196
917	4749	34212
918	4754	34204
919	4759	34199
920	4763	34189
921	4768	34184
922	4774	34183
923	4780	34183
924	4785	34179
925	4790	34166
926	4794	34156
927	4799	34146
928	4803	34137
929	4808	34129
930	4813	34126
931	4820	34131
932	4825	34121
933	4829	34112
934	4834	34106
935	4839	34097
936	4844	34089
937	4848	34077
938	4852	34066
939	4857	34060
940	4862	34053
941	4868	34054
942	4873	34046
943	4879	34046
944	4883	34038
945	4888	34030
946	4893	34022
947	4897	34010
948	4902	34001
949	4907	33997
950	4912	33992
951	4920	34007
952	4926	34002
953	4935	34026
954	4943	34042
955	4950	34049
956	4956	34048
957	4961	34040
958	4966	34033
959	4971	34027
960	4976	34021
961	4982	34025
962	4988	34021
963	4992	34011
964	4996	33998
965	5001	33991
966	5010	34008
967	5015	34003
968	5019	33994
969	5024	33986
970	5029	33976
971	5034	33970
972	5039	33963
973	5043	33955
974	5048	33949
975	5053	33941
976	5058	33935
977	5064	33932
978	5069	33931
979	5075	33926
980	5081	33925
981	5086	33921
982	5091	33914
983	5097	33916
984	5103	33914
985	5110	33920
986	5115	33918
987	5121	33914
988	5126	33909
989	5131	33903
990	5135	33890
991	5139	33879
992	5143	33868
993	5148	33861
994	5154	33859
995	5159	33850
996	5163	33839
997	5167	33826
998	5173	33828
999	5180	33835
1000	5185	33824
1001	5189	33814
1002	5194	33806
1003	5199	33802
1004	5204	33797
1005	5209	33789
1006	5214	33782
1007	5218	33772
1008	5223	33760
1009	5227	33752
1010	5231	33739
1011	5236	33731
1012	5242	33729
1013	5246	33721
1014	5251	33715
1015	5257	33711
1016	5261	33699
1017	5266	33693
1018	5273	33700
1019	5277	33688
1020	5284	33697
1021	5289	33690
1022	5295	33685
1023	5300	33680
1024	5305	33674
1025	5309	33661
1026	5314	33655
1027	5318	33647
1028	5325	33648
1029	5331	33648
1030	5335	33640
1031	5342	33647
1032	5348	33643
1033	5353	33636
1034	5358	33631
1035	5362	33621
1036	5368	33619
1037	5373	33613
1038	5379	33610
1039	5383	33603
1040	5388	33596
1041	5393	33590
1042	5398	33579
1043	5402	33570
1044	5408	33568
1045	5413	33561
1046	5417	33550
1047	5422	33544
1048	5426	33534
1049	5432	33531
1050	5442	33555
1051	5446	33546
1052	5455	33562
1053	5462	33567
1054	5468	33568
1055	5472	33558
1056	5478	33554
1057	5483	33545
1058	5488	33540
1059	5492	33530
1060	5498	33530
1061	5503	33520
1062	5508	33517
1063	5513	33510
1064	5518	33505
1065	5523	33497
1066	5528	33492
1067	5534	33489
1068	5539	33488
1069	5545	33483
1070	5553	33494
1071	5558	33490
1072	5562	33479
1073	5567	33475
1074	5571	33462
1075	5576	33455
1076	5582	33450
1077	5587	33448
1078	5593	33449
1079	5603	33469
1080	5612	33488
1081	5621	33504
1082	5630	33524
1083	5640	33543
1084	5647	33554
1085	5653	33548
1086	5658	33545
1087	5664	33545
1088	5670	33541
1089	5675	33539
1090	5681	33534
1091	5687	33533
1092	5691	33524
1093	5697	33525
1094	5703	33522
1095	5709	33521
1096	5714	33515
1097	5718	33503
1098	5723	33498
1099	5727	33484
1100	5731	33474
1101	5737	33473
1102	5743	33472
1103	5748	33466
1104	5753	33461
1105	5758	33452
1106	5763	33446
1107	5768	33439
1108	5773	33431
1109	5777	33423
1110	5782	33414
1111	5786	33405
1112	5791	33397
1113	5796	33390
1114	5802	33386
1115	5807	33383
1116	5812	33376
1117	5816	33365
1118	5820	33354
1119	5825	33347
1120	5832	33348
1121	5837	33342
1122	5841	33332
1123	5847	33331
1124	5852	33323
1125	5857	33317
1126	5862	33310
1127	5867	33306
1128	5872	33299
1129	5877	33293
1130	5886	33308
1131	5891	33303
1132	5897	33305
1133	5905	33311
1134	5912	33320
1135	5919	33325
1136	5925	33322
1137	5931	33321
1138	5935	33310
1139	5940	33304
1140	5949	33319
1141	5954	33314
1142	5960	33311
1143	5965	33305
1144	5969	33294
1145	5974	33289
1146	5979	33283
1147	5985	33279
1148	5991	33277
1149	5996	33270
1150	6001	33265
1151	6006	33262
1152	6011	33255
1153	6016	33247
1154	6021	33240
1155	6025	33231
1156	6031	33228
1157	6037	33226
1158	6042	33223
1159	6047	33215
1160	6051	33205
1161	6056	33197
1162	6062	33195
1163	6069	33201
1164	6074	33196
1165	6079	33187
1166	6084	33178
1167	6088	33170
1168	6093	33164
1169	6098	33156
1170	6104	33153
1171	6109	33150
1172	6114	33140
1173	6123	33156
1174	6128	33150
1175	6133	33143
1176	6139	33145
1177	6145	33140
1178	6151	33140
1179	6155	33131
1180	6160	33125
1181	6165	33118
1182	6170	33113
1183	6175	33103
1184	6179	33092
1185	6183	33083
1186	6188	33074
1187	6193	33066
1188	6199	33069
1189	6208	33083
1190	6217	33095
1191	6222	33089
1192	6226	33080
1193	6231	33074
1194	6237	33069
1195	6242	33062
1196	6246	33054
1197	6251	33046
1198	6256	33038
1199	6260	33029
1200	6266	33025
1201	6270	33018
1202	6276	33014
1203	6281	33009
1204	6288	33012
1205	6292	33003
1206	6298	32998
1207	6302	32990
1208	6307	32982
1209	6312	32974
1210	6317	32970
1211	6322	32962
1212	6327	32956
1213	6334	32959
1214	6339	32953
1215	6343	32942
1216	6348	32938
1217	6354	32934
1218	6359	32927
1219	6365	32928
1220	6370	32920
1221	6376	32922
1222	6387	32945
1223	6393	32942
1224	6398	32935
1225	6410	32966
1226	6415	32962
1227	6420	32956
1228	6426	32955
1229	6431	32947
1230	6436	32940
1231	6441	32934
1232	6446	32929
1233	6451	32921
1234	6457	32918
1235	6462	32913
1236	6467	32906
1237	6474	32909
1238	6479	32905
1239	6484	32898
1240	6489	32892
1241	6494	32885
1242	6500	32882
1243	6504	32872
1244	6509	32864
1245	6514	32862
1246	6519	32855
1247	6527	32864
1248	6533	32858
1249	6539	32858
1250	6544	32853
1251	6550	32850
1252	6555	32845
1253	6562	32849
1254	6568	32846
1255	6573	32839
1256	6581	32849
1257	6586	32844
1258	6591	32838
1259	6596	32829
1260	6600	32821
1261	6606	32815
1262	6611	32809
1263	6616	32803
1264	6621	32796
1265	6626	32790
1266	6630	32782
1267	6635	32776
1268	6640	32768
1269	6647	32774
1270	6652	32766
1271	6657	32758
1272	6663	32755
1273	6669	32754
1274	6674	32747
1275	6679	32741
1276	6684	32737
1277	6689	32730
1278	6694	32723
1279	6699	32715
1280	6704	32710
1281	6709	32704
1282	6714	32696
1283	6719	32690
1284	6724	32686
1285	6731	32687
1286	6740	32702
1287	6746	32700
1288	6751	32695
1289	6757	32692
1290	6762	32684
1291	6769	32687
1292	6774	32684
1293	6780	32681
1294	6786	32681
1295	6791	32675
1296	6797	32670
1297	6801	32659
1298	6805	32651
1299	6811	32648
1300	6815	32638
1301	6821	32633
1302	6826	32628
1303	6831	32622
1304	6839	32628
1305	6843	32619
1306	6848	32612
1307	6852	32602
1308	6858	32601
1309	6864	32598
1310	6869	32594
1311	6874	32585
1312	6879	32580
1313	6883	32569
1314	6888	32562
1315	6893	32554
1316	6898	32549
1317	6905	32551
1318	6910	32544
1319	6915	32541
1320	6920	32535
1321	6926	32530
1322	6931	32526
1323	6937	32524
1324	6942	32518
1325	6948	32515
1326	6953	32510
1327	6958	32504
1328	6963	32497
1329	6970	32498
1330	6975	32492
1331	6979	32483
1332	6984	32477
1333	6994	32491
1334	6999	32487
1335	7007	32491
1336	7012	32485
1337	7017	32480
1338	7022	32475
1339	7028	32474
1340	7033	32465
1341	7038	32461
1342	7044	32459
1343	7048	32448
1344	7053	32439
1345	7057	32431
1346	7065	32438
1347	7070	32433
1348	7075	32425
1349	7081	32421
1350	7087	32418
1351	7092	32415
1352	7098	32412
1353	7102	32403
1354	7111	32413
1355	7116	32408
1356	7122	32404
1357	7127	32397
1358	7138	32420
1359	7144	32416
1360	7148	32405
1361	7153	32401
1362	7158	32395
1363	7163	32390
1364	7168	32379
1365	7174	32381
1366	7181	32380
1367	7188	32385
1368	7194	32381
1369	7200	32380
1370	7206	32379
1371	7211	32372
1372	7216	32368
1373	7224	32374
1374	7229	32367
1375	7234	32360
1376	7239	32354
1377	7244	32348
1378	7249	32343
1379	7255	32341
1380	7263	32345
1381	7273	32362
1382	7281	32368
1383	7290	32381
1384	7299	32391
1385	7304	32386
1386	7310	32381
1387	7315	32376
1388	7319	32367
1389	7325	32363
1390	7331	32363
1391	7336	32357
1392	7344	32361
1393	7350	32361
1394	7356	32360
1395	7362	32353
1396	7368	32353
1397	7374	32350
1398	7380	32351
1399	7385	32344
1400	7391	32342
1401	7397	32338
1402	7402	32333
1403	7407	32326
1404	7412	32319
1405	7417	32311
1406	7422	32305
1407	7427	32301
1408	7433	32297
1409	7439	32295
1410	7444	32290
1411	7449	32282
1412	7455	32279
1413	7462	32281
1414	7467	32274
1415	7472	32269
1416	7476	32260
1417	7482	32256
1418	7489	32257
1419	7494	32252
1420	7500	32252
1421	7507	32252
1422	7513	32249
1423	7517	32240
1424	7523	32237
1425	7529	32235
1426	7534	32228
1427	7539	32222
1428	7545	32218
1429	7551	32217
1430	7555	32209
1431	7561	32204
1432	7566	32196
1433	7570	32189
1434	7575	32181
1435	7580	32175
1436	7585	32169
1437	7590	32160
1438	7595	32155
1439	7600	32146
1440	7604	32137
1441	7610	32136
1442	7615	32128
1443	7619	32120
1444	7624	32114
1445	7632	32117
1446	7639	32119
1447	7643	32111
1448	7648	32105
1449	7653	32099
1450	7660	32098
1451	7664	32089
1452	7670	32085
1453	7675	32078
1454	7681	32078
1455	7687	32073
1456	7692	32067
1457	7697	32060
1458	7702	32055
1459	7707	32048
1460	7712	32044
1461	7718	32040
1462	7723	32035
1463	7730	32034
1464	7737	32038
1465	7742	32032
1466	7748	32030
1467	7753	32023
1468	7758	32018
1469	7763	32011
1470	7770	32009
1471	7778	32018
1472	7787	32027
1473	7791	32019
1474	7796	32012
1475	7801	32002
1476	7807	31999
1477	7812	31994
1478	7819	31998
1479	7825	31993
1480	7831	31990
1481	7835	31983
1482	7841	31978
1483	7845	31970
1484	7850	31963
1485	7856	31959
1486	7861	31951
1487	7865	31942
1488	7870	31934
1489	7875	31931
1490	7881	31925
1491	7887	31924
1492	7894	31928
1493	7901	31928
1494	7909	31935
1495	7916	31934
1496	7921	31928
1497	7928	31931
1498	7935	31931
1499	7939	31922
1500	7944	31917
1501	7950	31913
1502	7955	31906
1503	7960	31898
1504	7965	31894
1505	7970	31887
1506	7975	31882
1507	7981	31879
1508	7986	31871
1509	7991	31865
1510	7996	31860
1511	8002	31855
1512	8006	31848
1513	8012	31844
1514	8017	31836
1515	8022	31829
1516	8026	31821
1517	8031	31815
1518	8036	31808
1519	8042	31802
1520	8046	31795
1521	8052	31791
1522	8057	31784
1523	8062	31779
1524	8068	31778
1525	8073	31769
1526	8077	31761
1527	8083	31757
1528	8088	31751
1529	8094	31747
1530	8100	31745
1531	8107	31747
1532	8113	31744
1533	8118	31737
1534	8124	31737
1535	8130	31734
1536	8135	31726
1537	8140	31718
1538	8144	31710
1539	8150	31707
1540	8156	31704
1541	8161	31698
1542	8167	31697
1543	8172	31689
1544	8178	31685
1545	8184	31682
1546	8188	31674
1547	8193	31667
1548	8198	31661
1549	8203	31656
1550	8210	31654
1551	8214	31646
1552	8220	31642
1553	8225	31635
1554	8229	31627
1555	8234	31621
1556	8239	31614
1557	8245	31610
1558	8250	31604
1559	8255	31597
1560	8260	31591
1561	8265	31583
1562	8270	31578
1563	8275	31572
1564	8280	31567
1565	8285	31560
1566	8289	31551
1567	8294	31543
1568	8301	31546
1569	8306	31538
1570	8311	31532
1571	8318	31531
1572	8323	31527
1573	8330	31527
1574	8336	31523
1575	8341	31519
1576	8346	31511
1577	8350	31503
1578	8355	31493
1579	8360	31489
1580	8365	31481
1581	8370	31475
1582	8375	31470
1583	8381	31467
1584	8386	31461
1585	8391	31455
1586	8396	31447
1587	8401	31440
1588	8405	31432
1589	8410	31426
1590	8415	31419
1591	8420	31412
1592	8425	31407
1593	8430	31401
1594	8437	31399
1595	8442	31395
1596	8447	31388
1597	8452	31382
1598	8457	31376
1599	8462	31370
1600	8467	31364
1601	8471	31354
1602	8481	31363
1603	8486	31359
1604	8491	31352
1605	8497	31349
1606	8502	31343
1607	8509	31344
1608	8514	31339
1609	8519	31331
1610	8525	31327
1611	8531	31325
1612	8536	31318
1613	8540	31309
1614	8544	31301
1615	8549	31293
1616	8554	31287
1617	8559	31279
1618	8563	31271
1619	8568	31263
1620	8573	31256
1621	8577	31248
1622	8582	31241
1623	8586	31232
1624	8591	31225
1625	8596	31219
1626	8601	31211
1627	8605	31203
1628	8610	31197
1629	8616	31192
1630	8621	31186
1631	8628	31187
1632	8631	31176
1633	8637	31170
1634	8642	31166
1635	8647	31160
1636	8654	31158
1637	8658	31150
1638	8663	31142
1639	8668	31138
1640	8673	31130
1641	8678	31125
1642	8685	31126
1643	8691	31124
1644	8697	31121
1645	8703	31117
1646	8708	31111
1647	8713	31105
1648	8719	31100
1649	8724	31096
1650	8728	31087
1651	8734	31082
1652	8739	31075
1653	8744	31069
1654	8749	31065
1655	8754	31058
1656	8759	31051
1657	8767	31055
1658	8772	31051
1659	8778	31048
1660	8784	31045
1661	8789	31039
1662	8795	31034
1663	8800	31029
1664	8805	31023
1665	8813	31028
1666	8821	31031
1667	8826	31025
1668	8831	31019
1669	8836	31013
1670	8841	31007
1671	8846	31000
1672	8851	30994
1673	8857	30991
1674	8862	30985
1675	8867	30977
1676	8873	30975
1677	8879	30970
1678	8883	30963
1679	8889	30960
1680	8895	30956
1681	8900	30950
1682	8906	30948
1683	8912	30944
